Frame	Time	PELO_X	PELO_Y	PELO_Z	PELP_X	PELP_Y	PELP_Z	LKJC_X	LKJC_Y	LKJC_Z	LHJC_X	LHJC_Y	LHJC_Z	LAJC_X	LAJC_Y	LAJC_Z	RHJC_X	RHJC_Y	RHJC_Z	RKJC_X	RKJC_Y	RKJC_Z	RAJC_X	RAJC_Y	RAJC_Z	LTOO_X	LTOO_Y	LTOO_Z	RTOO_X	RTOO_Y	RTOO_Z	TRXO_X	TRXO_Y	TRXO_Z	TRXP_X	TRXP_Y	TRXP_Z
63	0.63	209.9060211	-3030.227539	854.2872925	209.8240356	-2997.155029	982.6720581	107.3215714	-2915.154541	498.5765991	143.7269745	-3033.960693	855.0012207	130.6428833	-3080.498047	140.2310486	276.085083	-3026.494385	853.5730591	272.3538513	-3052.770508	487.5219727	241.2770996	-3098.496094	74.64226532	81.33917999	-2953.798096	76.89807129	275.5466309	-2950.109131	58.90402222	172.7089539	-2911.656738	1344.407349	181.6734924	-2916.544434	1148.91626
64	0.64	209.0791321	-3016.678223	854.4983521	209.7060394	-2983.842773	982.9425049	107.7911987	-2894.438965	500.7849426	142.8977966	-3020.29248	855.539856	128.4570618	-3036.79541	130.6492004	275.2604065	-3013.064209	853.456604	271.5588684	-3048.029297	488.145813	240.5817108	-3097.706055	75.46918488	79.30220795	-2906.115479	75.86380005	275.437439	-2949.591064	58.50397491	172.4957275	-2898.559326	1344.484375	181.4532623	-2903.40918	1148.974731
65	0.65	208.1492767	-3003.064209	854.4872437	209.4528503	-2970.476563	982.9893799	108.3287735	-2874.221436	502.5993042	141.9657288	-3006.533691	855.833252	125.9338684	-2992.291748	121.5577316	274.3327942	-2999.593994	853.1409912	270.7572632	-3042.854492	488.7903442	239.9008026	-3096.920898	76.41737366	77.55467224	-2857.963623	75.6207428	275.285675	-2949.093018	58.09633255	172.2822266	-2885.401123	1344.348022	181.2256012	-2890.204102	1148.819824
66	0.66	207.1340942	-2989.366455	854.2619629	209.0718689	-2957.043457	982.822937	108.9155884	-2854.449219	504.0318298	140.9480286	-2992.666016	855.8839111	123.1311798	-2947.187988	113.2123795	273.3201599	-2986.067139	852.6397705	269.9602661	-3037.185303	489.4346313	239.2619476	-3096.12085	77.48877716	76.12307739	-2809.607666	76.37679291	275.1095581	-2948.597168	57.67640305	172.0622406	-2872.169678	1344.006348	180.9809265	-2876.919678	1148.458374
67	0.67	206.0510559	-2975.570313	853.8340454	208.5723114	-2943.533936	982.456665	109.5125656	-2835.081787	505.1063232	139.8618469	-2978.673096	855.6992188	120.126152	-2901.771729	105.8455048	272.2402039	-2972.467041	851.9686279	269.179657	-3030.977783	490.0565796	238.6947021	-3095.285156	78.68425751	75.01835632	-2761.411133	78.29535675	274.9289246	-2948.084473	57.23895645	171.8276367	-2858.856445	1343.470459	180.7083588	-2863.547363	1147.900024
68	0.68	204.9158936	-2961.660156	853.2179565	207.9638977	-2929.935791	981.9064331	110.0613861	-2816.098633	505.8478699	138.7229309	-2964.541748	855.2911377	117.0117798	-2856.43042	99.64638519	271.1088562	-2958.777588	851.1444702	268.4284058	-3024.21167	490.6355591	238.228775	-3094.397217	80.00452423	74.23432159	-2713.831787	81.46556091	274.7620544	-2947.541504	56.77970505	171.5687714	-2845.452881	1342.755859	180.3956909	-2850.077637	1147.159058
69	0.69	203.7409363	-2947.624023	852.4303589	207.2567291	-2916.239014	981.1900635	110.4927139	-2797.512695	506.2724304	137.5434265	-2950.261719	854.6760254	113.8920898	-2811.647217	94.73792267	269.938446	-2944.985107	850.1843872	267.7200012	-3016.884277	491.1534424	237.8922272	-3093.442139	81.45050812	73.74434662	-2667.410156	85.87212372	274.6254272	-2946.95459	56.29610062	171.275177	-2831.95459	1341.882568	180.0306396	-2836.503418	1146.253784
70	0.7	202.5342255	-2933.450439	851.4899902	206.4599762	-2902.432129	980.3267822	110.74366	-2779.368652	506.3814392	136.3316345	-2935.826172	853.8744507	110.8771667	-2767.984619	91.15531921	268.7368469	-2931.074951	849.1054688	267.0677795	-3009.010254	491.5961914	237.7093201	-3092.4104	83.02483368	73.49856567	-2622.734619	91.37377167	274.5310364	-2946.317383	55.78927612	170.936142	-2818.357422	1340.873047	179.5998688	-2822.816406	1145.205322
71	0.71	201.2992249	-2919.130859	850.4179688	205.5818634	-2888.505615	979.3373413	110.7766724	-2761.735352	506.1620483	135.0912323	-2921.22876	852.9111328	108.0779877	-2726.055908	88.83245087	267.5071716	-2917.032227	847.9245605	266.48349	-3000.610352	491.9524841	237.6989594	-3091.296387	84.73246765	73.4239502	-2580.400879	97.6967926	274.4867859	-2945.629395	55.26361084	170.5410156	-2804.661377	1339.751831	179.0918427	-2809.01123	1144.036987
72	0.72	200.0343628	-2904.654785	849.2368164	204.6286163	-2874.446289	978.2437744	110.5926514	-2744.680908	505.5984802	133.821167	-2906.465332	851.8143921	105.5999985	-2686.472168	87.60263824	266.2475586	-2902.843018	846.6589355	265.9768372	-2991.707031	492.2133179	237.8736877	-3090.096191	86.58179474	73.42868805	-2540.952148	104.4489441	274.4960938	-2944.890381	54.72499847	170.0801392	-2790.865479	1338.547485	178.4958496	-2795.080322	1142.776367
73	0.73	198.7342834	-2890.013428	847.9714966	203.6052246	-2860.24292	977.0701904	110.2291031	-2728.247559	504.6869507	132.5163879	-2891.533936	850.6162109	103.5347519	-2649.794189	87.21612549	264.9521179	-2888.49292	845.3265381	265.5554199	-2982.313477	492.3695984	238.2392273	-3088.80249	88.58490753	73.41596222	-2504.830078	111.1563416	274.5605164	-2944.104492	54.17654037	169.5451202	-2776.970459	1337.287964	177.802475	-2781.018555	1141.451172
74	0.74	197.3897705	-2875.199951	846.649292	202.5141754	-2845.885498	975.8423462	109.7448883	-2712.432861	503.4491882	131.1682129	-2876.432617	849.3513794	101.9492493	-2616.480225	87.37245941	263.6112976	-2873.967285	843.9469604	265.2254333	-2972.430176	492.4113159	238.7944489	-3087.402344	90.75847626	73.30171967	-2472.335938	117.3157043	274.6793823	-2943.272949	53.61511993	168.9291534	-2762.978027	1336.004517	177.0045776	-2766.82251	1140.092529
75	0.75	195.9900208	-2860.207275	845.2993164	201.3558807	-2831.363037	974.588501	109.1992035	-2697.184326	501.936676	129.7661743	-2861.161621	848.0567627	100.8769608	-2586.852539	87.75969696	262.2138977	-2859.252686	842.541748	264.9928589	-2962.040527	492.3259583	239.5320892	-3085.871826	93.12329865	73.03344727	-2443.618408	122.4500732	274.8533936	-2942.396484	53.02422714	168.22789	-2748.892822	1334.726807	176.0982361	-2752.491455	1138.730835
76	0.76	194.5231781	-2845.030029	843.9526367	200.1299438	-2816.668457	973.3382568	108.6345749	-2682.40918	500.2283936	128.298584	-2845.722168	846.7702637	100.3120422	-2561.077881	88.09326172	260.7477722	-2844.337891	841.1349487	264.8642273	-2951.107666	492.0988464	240.4394531	-3084.170166	95.70410156	72.59979248	-2418.677002	126.1576538	275.0843506	-2941.472412	52.36967468	167.4391937	-2734.715576	1333.486694	175.0825195	-2738.024658	1137.398438
77	0.77	192.9780579	-2829.66748	842.6416626	198.8339691	-2801.797607	972.1231079	108.0688477	-2667.986816	498.4215088	126.7544327	-2830.119141	845.5301514	100.2099991	-2539.163818	88.1471405	259.2016602	-2829.216064	839.7530518	264.847168	-2939.582275	491.7147522	241.4994812	-3082.237793	98.52888489	72.03108215	-2397.385986	128.1458282	275.3761902	-2940.496826	51.5958786	166.5636292	-2720.450439	1332.313599	173.958847	-2723.425537	1136.126587
78	0.78	191.3454132	-2814.123291	841.3988037	197.4657135	-2786.751709	970.9741821	107.4958954	-2653.780762	496.6225281	125.1244659	-2814.36084	844.3731689	100.4936447	-2520.969727	87.77425385	257.5663147	-2813.885742	838.4241333	264.9500122	-2927.403564	491.15979	242.6911011	-3079.994385	101.6276703	71.39097595	-2379.514893	128.2526245	275.7333984	-2939.466797	50.62905502	165.6047058	-2706.101563	1331.237305	172.7335358	-2708.699951	1134.946777
79	0.79	189.6192169	-2798.407471	840.2558594	196.0229645	-2771.537109	969.9225464	106.89328	-2639.653809	494.9363098	123.4026108	-2798.461426	843.3338013	101.0636826	-2506.228027	86.91422272	255.8357697	-2798.353516	837.1777344	265.1806335	-2914.506592	490.4250488	243.9900818	-3077.338379	105.0309753	70.76509094	-2364.76001	126.4561081	276.1595764	-2938.381104	49.38212967	164.5686646	-2691.674316	1330.2854	171.4152069	-2693.85791	1133.889038
80	0.8	187.7974701	-2782.537598	839.2427368	194.504715	-2756.166504	968.99646	106.2326508	-2625.481934	493.457489	121.5866928	-2782.440674	842.4423218	101.8114243	-2494.575684	85.588974	254.0082397	-2782.634766	836.0430908	265.5446167	-2900.830811	489.5093994	245.3691864	-3074.145996	108.7673187	70.24784088	-2352.771729	122.8756561	276.6558228	-2937.248535	47.76781845	163.4644318	-2677.172363	1329.484497	170.0163269	-2678.90918	1132.9823
81	0.81	185.8830566	-2766.54126	838.3862915	192.9122314	-2740.660889	968.2217407	105.4897385	-2611.164551	492.2627258	119.6794052	-2766.325928	841.7243652	102.6308289	-2485.587158	83.88909149	252.0867004	-2766.755615	835.0479126	266.0429382	-2886.321777	488.4220886	246.7981567	-3070.275879	112.8608551	69.92921448	-2343.186279	117.763855	277.2189941	-2936.084229	45.71901703	162.3035278	-2662.603027	1328.857056	168.5525055	-2663.869629	1132.251831
82	0.82	183.8833008	-2750.45166	837.708252	191.2493591	-2725.044189	967.6184082	104.6511765	-2596.642578	491.4036865	117.6878662	-2750.150879	841.199707	103.429306	-2478.813232	81.95219421	250.0786743	-2750.751709	834.2165527	266.6697388	-2870.943115	487.1850586	248.2432098	-3065.576416	117.3295212	69.88075256	-2335.645752	111.4870682	277.8394165	-2934.914307	43.21937943	161.0996399	-2647.9729	1328.424561	167.0415039	-2648.754639	1131.721802
83	0.83	181.8104706	-2734.311768	837.2251587	189.5237274	-2709.3479	967.2011719	103.7164841	-2581.912109	490.9021606	115.6242142	-2733.955322	840.8814087	104.1352615	-2473.813477	79.93824005	247.9966736	-2734.668213	833.5686646	267.410614	-2854.67334	485.8323059	249.6672821	-3059.888184	122.1809769	70.14159393	-2329.812012	104.4914169	278.5027771	-2933.753174	40.33192444	159.8683929	-2633.288086	1328.204346	165.5035553	-2633.581055	1131.411987
84	0.84	179.6809387	-2718.171143	836.9476318	187.7467041	-2693.607422	966.9784546	102.6961517	-2567.030273	490.7485046	113.5046463	-2717.78418	840.7765503	104.7022934	-2470.180908	78.00525665	245.8572388	-2718.557373	833.1184082	268.2423096	-2837.51123	484.4084473	251.0293732	-3053.054688	127.4107971	70.70819855	-2325.375	97.25337219	279.190094	-2932.573975	37.2323761	158.6264954	-2618.557861	1328.210327	163.9594269	-2618.368652	1131.338379
85	0.85	177.5144653	-2702.081055	836.8798218	185.9338074	-2677.858887	966.9522705	101.607666	-2552.117188	490.9032898	111.3486938	-2701.684814	840.8861084	105.1105881	-2467.560059	76.28775024	243.6801758	-2702.476563	832.8734741	269.1341858	-2819.470703	482.9651794	252.2854462	-3044.927734	132.9989777	71.53288269	-2322.049805	90.22219849	279.8817749	-2931.25708	34.21588135	157.3917389	-2603.791504	1328.452637	162.4313812	-2603.136719	1131.512695
86	0.86	175.3328247	-2686.094971	837.0210571	184.1031036	-2662.13916	967.1196899	100.4719086	-2537.3479	491.302002	109.1781082	-2685.70459	841.2059937	105.3655548	-2465.656982	74.88098145	241.4875336	-2686.485352	832.8358765	270.0511475	-2800.580078	481.5575562	253.3895721	-3035.374268	138.9068909	72.53347778	-2319.582275	83.76763916	280.5613708	-2929.530273	31.67083549	156.1818695	-2588.996826	1328.936279	160.9399414	-2587.902344	1131.941528
87	0.87	173.1597748	-2670.265137	837.3658447	182.2754211	-2646.485596	967.4730835	99.31119537	-2522.932373	491.864502	107.016449	-2669.88916	841.7286377	105.4930649	-2464.241943	73.83336639	239.3030853	-2670.641113	833.0031128	270.9575806	-2780.874268	480.2398376	254.2966309	-3024.279053	145.0733185	73.61069489	-2317.750732	78.14547729	281.2203369	-2926.944336	30.00049019	155.0143738	-2574.185547	1329.663574	159.5059052	-2572.686523	1132.627197
88	0.88	171.019455	-2654.637451	837.9071655	180.4718323	-2630.930908	968.0037231	98.14841461	-2509.095215	492.5047302	104.8877106	-2654.2771	842.4438477	105.5319748	-2463.148193	73.14711761	237.151123	-2654.996582	833.3704834	271.8204651	-2760.393555	479.0634766	254.9650421	-3011.55127	151.4124756	74.66862488	-2316.375488	73.48807526	281.8602295	-2922.890869	29.52400017	153.9057312	-2559.367676	1330.631592	158.1473083	-2557.505371	1133.566895
89	0.89	168.9359283	-2639.247559	838.637207	178.7123871	-2615.503174	968.7028809	97.00685883	-2496.046875	493.1434631	102.8157883	-2638.900146	843.3409424	105.5246429	-2462.264404	72.78668976	235.0559998	-2639.595459	833.9335327	272.611084	-2739.180176	478.0755615	255.3603363	-2997.122803	157.8117676	75.62982941	-2315.321289	69.8164444	282.4916992	-2916.697266	30.38978577	152.8709869	-2544.552002	1331.834106	156.8795929	-2542.374268	1134.753418
90	0.9	166.9330139	-2624.124023	839.5496216	177.0137329	-2600.227539	969.56427	95.90913391	-2483.96167	493.717865	100.8241653	-2623.778564	844.4089966	105.5078735	-2461.523926	72.69171143	233.0418549	-2624.469238	834.6900635	273.3052063	-2717.280029	477.3195801	255.4577026	-2980.950684	164.1328278	76.4429245	-2314.491699	67.06560516	283.1309204	-2907.736328	32.5477562	151.9231873	-2529.750732	1333.259644	155.7151642	-2527.308594	1136.174194
91	0.91	165.0331573	-2609.279053	840.6397705	175.3885803	-2585.12085	970.5843506	94.87577057	-2472.957764	494.1893616	98.93471527	-2608.922363	845.6378784	105.5065079	-2460.891602	72.79132843	231.1315918	-2609.635498	835.6414185	273.881897	-2694.745117	476.8351746	255.2441101	-2963.015137	170.2148743	77.08206177	-2313.827393	65.11385345	283.7938538	-2895.52832	35.78573608	151.0731812	-2514.973145	1334.894409	154.6629944	-2512.320313	1137.813721
92	0.92	163.2565613	-2594.714355	841.9049683	173.8437195	-2570.194336	971.7631836	93.92290497	-2463.094727	494.5437927	97.16699219	-2594.330566	847.0175171	105.530777	-2460.349609	73.01634216	229.3460693	-2595.098145	836.7922974	274.3231201	-2671.642578	476.6595459	254.71875	-2943.32373	175.8831482	77.54216003	-2313.289063	63.81059265	284.4897766	-2879.786133	39.80415344	150.3292542	-2500.229248	1336.720215	153.7282715	-2497.419922	1139.651611
93	0.93	161.6200256	-2580.418701	843.3425293	172.3809814	-2555.451904	973.1011963	93.0610733	-2454.366211	494.790802	95.53713989	-2579.990723	848.5374146	105.5772781	-2459.888184	73.30795288	227.7028503	-2580.845703	838.1477051	274.6137085	-2648.052246	476.8244629	253.8934937	-2921.904785	180.9569397	77.83244324	-2312.854736	62.99874878	285.2176514	-2860.422607	44.28398895	149.6968689	-2485.528809	1338.715454	152.913208	-2482.615234	1141.664429
94	0.94	160.1356506	-2566.369385	844.947998	170.9976807	-2540.888672	974.5983887	92.29386139	-2446.716064	494.9559631	94.05654144	-2565.883545	850.1852417	105.6326523	-2459.498779	73.62247467	226.2147522	-2566.854248	839.7105713	274.7434692	-2624.073242	477.3542786	252.7919159	-2898.811279	185.2632904	77.97003174	-2312.506836	62.53129959	285.9604492	-2837.519287	48.94043732	149.178894	-2470.880127	1340.854614	152.2158813	-2467.912109	1143.824585
95	0.95	158.8095398	-2552.536865	846.7114258	169.6881866	-2526.493652	976.2485352	91.6181488	-2440.046875	495.0749512	92.73075104	-2551.983887	851.9458618	105.6785965	-2459.169922	73.9325943	224.8883362	-2553.089844	841.4767456	274.708374	-2599.818115	478.2616577	251.4478607	-2874.115723	188.6474762	77.97491455	-2312.229248	62.28185272	286.6856079	-2811.303223	53.54141998	148.7753448	-2456.291016	1343.11084	151.6320496	-2453.313721	1146.102905
96	0.96	157.6419373	-2538.887695	848.6166382	168.4456482	-2512.250488	978.0391846	91.02470398	-2434.236572	495.1856995	91.55976105	-2538.263428	853.8006592	105.6968842	-2458.885254	74.22613525	223.7240448	-2539.512207	843.4326172	274.5108948	-2575.406006	479.5430908	249.9034119	-2847.906738	190.9820099	77.86669159	-2312.00293	62.15007782	287.348877	-2782.106689	57.90713882	148.4837952	-2441.769287	1345.45166	151.1551208	-2438.821533	1148.466187
97	0.97	156.6268768	-2525.384521	850.6395874	167.2636261	-2498.136475	979.9487915	90.49971008	-2429.1521	495.3235168	90.5378418	-2524.692383	855.7261963	105.6736145	-2458.625977	74.50312805	222.7158966	-2526.075684	845.5527954	274.1596375	-2550.955811	481.1774597	248.2063141	-2820.284424	192.1736603	77.66278076	-2311.807861	62.06300735	287.9018555	-2750.333008	61.89737701	148.2996063	-2427.322266	1347.844727	150.7769165	-2424.436035	1150.880127
98	0.98	155.7533875	-2511.988281	852.7475586	166.1374359	-2484.123779	981.9458618	90.02706146	-2424.65625	495.5179443	89.6543808	-2511.242188	857.6950073	105.6020203	-2458.368408	74.77223206	221.8523865	-2512.734131	847.7998657	273.6670837	-2526.578369	483.125	246.4074402	-2791.352539	192.1662292	77.37779236	-2311.62207	61.97254562	288.3037415	-2716.416016	65.39854431	148.2161102	-2412.955322	1350.252686	150.487793	-2410.154297	1153.307129
99	0.99	155.0071564	-2498.665283	854.9006958	165.0651245	-2470.186523	983.9907227	89.59054565	-2420.619385	495.7901917	88.89580536	-2497.886719	859.6756592	105.483696	-2458.087158	75.04704285	221.118454	-2499.444092	850.1257935	273.0476685	-2502.373535	485.3296204	244.5586548	-2761.215332	190.9408112	77.02397919	-2311.421631	61.85131836	288.5320435	-2680.773926	68.31797791	148.2253571	-2398.671631	1352.637573	150.2786407	-2395.971436	1155.708496
100	1	154.3722076	-2485.384521	857.0543213	164.0469971	-2456.298096	986.038269	89.1764679	-2416.916992	496.1531982	88.24705505	-2484.603027	861.6335449	105.3283234	-2457.758545	75.34294128	220.4973145	-2486.165039	852.4749146	272.3157959	-2478.427979	487.7220154	242.7114105	-2729.96875	188.5142059	76.61225128	-2311.184814	61.6874733	288.5883789	-2643.771484	70.59025574	148.3181305	-2384.475586	1354.958984	150.1394653	-2381.883057	1158.044312
101	1.01	153.8329315	-2472.116455	859.1598511	163.0866547	-2442.432373	988.0383911	88.77542877	-2413.433838	496.611145	87.693367	-2471.370117	863.5321655	105.1522217	-2457.358154	75.67457581	219.9724274	-2472.862793	854.7873535	271.4862976	-2454.819824	490.2236328	240.9164276	-2697.69873	184.936264	76.15288544	-2310.891602	61.47912598	288.4978027	-2605.696777	72.18714905	148.484848	-2370.368408	1357.176758	150.0621796	-2367.882324	1160.274414
102	1.02	153.3759613	-2458.84082	861.1689453	162.1889954	-2428.570801	989.9421387	88.38373566	-2410.061035	497.1601868	87.22224426	-2458.172119	865.3343506	104.9762421	-2456.866455	76.05419922	219.5296783	-2459.509277	857.0032959	270.5741882	-2431.62085	492.7504883	239.2237396	-2664.476318	180.286499	75.65633392	-2310.526123	61.23006821	288.3029175	-2566.756836	73.12846375	148.715744	-2356.349854	1359.249512	150.0392456	-2353.962402	1162.358521
103	1.03	152.991806	-2445.539551	863.0354004	161.3608246	-2414.697998	991.7025146	88.00357819	-2406.69873	497.7887573	86.82479095	-2444.994629	867.0036011	104.8234329	-2456.27002	76.49082184	219.1587524	-2446.083252	859.0668945	269.594696	-2408.897461	495.2166748	237.6833954	-2630.35498	174.6706848	75.1337738	-2310.079102	60.94673538	288.0551147	-2527.084473	73.48435974	149.0014496	-2342.41748	1361.136475	150.0645447	-2340.11499	1164.256714
104	1.04	152.6751099	-2432.19751	864.7174072	160.6084442	-2400.801758	993.2779541	87.64295959	-2403.251465	498.4787292	86.49633026	-2431.826172	868.5053711	104.7167816	-2455.560547	76.98965454	218.8538361	-2432.569092	860.9294434	268.5637512	-2386.714355	497.5375366	236.3458405	-2595.37207	168.2181244	74.59664917	-2309.546143	60.63555527	287.8063354	-2486.760498	73.37049103	149.3332825	-2328.566895	1362.79895	150.1334839	-2326.331543	1165.931152
105	1.05	152.4258423	-2418.805908	866.1793823	159.9380341	-2386.87793	994.6341553	87.31447601	-2399.632813	499.2062683	86.23724365	-2418.655273	869.8076172	104.6775131	-2454.736816	77.55228424	218.6143799	-2418.955322	862.5510864	267.4950867	-2365.128906	499.6331787	235.2615662	-2559.549561	161.0788422	74.05678558	-2308.929688	60.30224991	287.6036377	-2445.830078	72.93682098	149.7036591	-2314.791016	1364.200195	150.2431183	-2312.602295	1167.346436
106	1.06	152.2477264	-2405.354248	867.3922119	159.3553772	-2372.922852	995.7438354	87.03395081	-2395.763916	499.9431763	86.05167389	-2405.472412	870.8822632	104.7238312	-2453.802979	78.17680359	218.4438019	-2405.23584	863.9019775	266.3987732	-2344.187256	501.4319458	234.4797974	-2522.895508	153.4205475	73.52583313	-2308.237305	59.95150757	287.4893188	-2404.326416	72.35173798	150.1062164	-2301.080078	1365.308228	150.3925476	-2298.917969	1168.471313
107	1.07	152.1477814	-2391.837646	868.3330078	158.864975	-2358.938477	996.5865479	86.81842041	-2391.577637	500.6583862	85.94689178	-2392.267822	871.7049561	104.8701248	-2452.769775	78.85844421	218.3486633	-2391.406738	864.9608765	265.2783813	-2323.918701	502.8736572	234.046402	-2485.410156	145.4265137	73.01519775	-2307.481201	59.58663177	287.5004578	-2362.27832	71.79307556	150.5362854	-2287.422852	1366.094604	150.5821686	-2285.268311	1169.278076
108	1.08	152.1341248	-2378.249512	868.9846802	158.4708099	-2344.925049	997.1477661	86.68466949	-2387.017578	501.3197632	85.93135834	-2379.031738	872.2556152	105.1264191	-2451.649902	79.58982086	218.3368225	-2377.466553	865.7137451	264.1289978	-2304.329346	503.9133301	234.0004883	-2447.0896	137.2924347	72.53607941	-2306.67627	59.21006393	287.672699	-2319.718506	71.43887329	150.9906311	-2273.805908	1366.535645	150.8125916	-2271.642334	1169.743042
109	1.09	152.2137451	-2364.585693	869.3347778	158.1765594	-2330.884033	997.4171753	86.64696503	-2382.043945	501.8960266	86.01245117	-2365.75415	872.5183105	105.4980927	-2450.458984	80.36197662	218.4150543	-2363.416504	866.151062	262.9371643	-2285.39624	504.5232849	234.3707428	-2407.934326	129.2234802	72.09941101	-2305.837158	58.8233757	288.0410156	-2276.693848	71.46468353	151.4679871	-2260.211182	1366.615601	151.0875549	-2258.027344	1169.850342
110	1.1	152.3912048	-2350.843994	869.3737183	157.9855957	-2316.815918	997.3864136	86.71586609	-2376.630371	502.3580933	86.19490814	-2352.42627	872.4813843	105.9853592	-2449.213379	81.16487122	218.5875092	-2349.260254	866.2659912	261.6819763	-2267.065918	504.6942749	235.171524	-2367.959717	121.4302597	71.7155838	-2304.979248	58.42738342	288.6389771	-2233.26416	72.04240417	151.9686432	-2246.621582	1366.324341	151.4099884	-2244.411133	1169.589111
111	1.11	152.6676331	-2337.021484	869.0952148	157.9020996	-2302.718018	997.0495605	86.89678192	-2370.765625	502.6809082	86.48008728	-2339.039063	872.1375122	106.5829849	-2447.929688	81.98854828	218.8551178	-2335.00415	866.0526733	260.3374939	-2249.250732	504.4363708	236.3997345	-2327.204346	114.1227417	71.3945694	-2304.115967	58.02322006	289.4970093	-2189.517334	73.33454132	152.4946899	-2233.01709	1365.658447	151.7843781	-2230.779053	1168.954468
112	1.12	153.0402527	-2323.119629	868.4951172	157.9293365	-2288.587646	996.4016724	87.18925476	-2364.453613	502.844635	86.86538696	-2325.583984	871.4835205	107.2798157	-2446.623779	82.8242569	219.2150726	-2320.655518	865.5064087	258.8778076	-2231.827637	503.7779846	238.0332031	-2285.746094	107.50354	71.14471436	-2303.258789	57.61257553	290.6360168	-2145.572998	75.48638916	153.0496521	-2219.376221	1364.622803	152.2158203	-2217.115723	1167.949341
113	1.13	153.5035553	-2309.137207	867.572876	158.0706482	-2274.417725	995.4406128	87.58679199	-2357.708984	502.8352661	87.34518433	-2312.051514	870.5209961	108.0583878	-2445.311279	83.66555023	219.6618805	-2306.222168	864.6247559	257.282959	-2214.638916	502.7661438	240.0312195	-2243.714355	101.7577667	70.97179413	-2302.416504	57.19823837	292.0628357	-2101.596191	78.60919952	153.6386261	-2205.677979	1363.230469	152.7088928	-2203.404541	1166.584473
114	1.14	154.0505219	-2295.071289	866.3330078	158.3282318	-2260.197754	994.1687622	88.07717896	-2350.554688	502.6450806	87.9121933	-2298.431152	869.2562866	108.8945618	-2444.005859	84.50932312	220.188858	-2291.71167	863.4094849	255.5496979	-2197.498535	501.4648438	242.3376923	-2201.307373	97.04135895	70.87796783	-2301.594727	56.78478622	293.7618103	-2057.806641	82.76172638	154.2679443	-2191.901123	1361.499878	153.2694702	-2189.628418	1164.875488
115	1.15	154.6745148	-2280.919434	864.7850952	158.7028656	-2245.918213	992.5940552	88.64331055	-2343.020752	502.2726135	88.55917358	-2284.710693	867.7006836	109.7580414	-2442.721436	85.3573761	220.7898712	-2277.128418	861.8692627	253.7028809	-2180.197021	499.9548035	244.8863068	-2158.801514	93.4654007	70.86081696	-2300.79834	56.37867355	295.6903076	-2014.478638	87.92785645	154.9447327	-2178.025879	1359.458862	153.9026337	-2175.769043	1162.847656
116	1.16	155.3711548	-2266.674805	862.9463501	159.1934662	-2231.566406	990.7322998	89.26459503	-2335.137939	501.722229	89.28093719	-2270.874756	865.8707886	110.612587	-2441.466553	86.21695709	221.46138	-2262.473877	860.0217285	251.8117676	-2162.530762	498.3279114	247.6053009	-2116.568848	91.07883453	70.91248322	-2300.027588	55.98726273	297.7695313	-1971.946045	94.00058746	155.6768646	-2164.03418	1357.139404	154.6141357	-2161.809082	1160.53064
117	1.17	156.139679	-2252.324707	860.8414917	159.7976532	-2217.126953	988.607666	89.9185257	-2326.93457	501.0032654	90.07565308	-2256.905029	863.788269	111.4176636	-2440.249512	87.10198975	222.2036285	-2247.744629	857.8947144	249.9997864	-2144.337402	496.6782837	250.4186096	-2075.078369	89.84902954	71.02025604	-2299.282227	55.61872101	299.8828735	-1930.597412	100.7717438	156.4724579	-2149.909424	1354.581055	155.4087219	-2147.729736	1157.961792
118	1.18	156.9832764	-2237.857422	858.50354	160.5107422	-2202.588135	986.2536621	90.58242798	-2318.433105	500.1290588	90.94534302	-2242.78125	861.4799194	112.129982	-2439.071777	88.03330994	223.0211487	-2232.932617	855.5269165	248.4385986	-2125.555664	495.0834351	253.2399292	-2034.886841	89.64571381	71.16622925	-2298.558594	55.27854156	301.8782959	-1890.87085	107.9324722	157.3394775	-2135.639893	1351.827637	156.2913818	-2133.515869	1155.183472
119	1.19	157.9102478	-2223.253418	855.9719849	161.3283844	-2187.933105	983.7109375	91.23522186	-2309.64624	499.1159363	91.89693451	-2228.480957	858.9772949	112.7065659	-2437.931396	89.03987122	223.9235077	-2218.025879	852.9664307	247.3086853	-2106.276123	493.5808411	255.9614716	-1996.609497	90.23505402	71.32968903	-2297.853271	54.96873856	303.5844727	-1853.238403	115.0857849	158.2853088	-2121.215088	1348.927246	157.2662048	-2119.152344	1152.243042
120	1.2	158.9328156	-2208.494873	853.2927856	162.2457275	-2173.149414	981.02771	91.85855865	-2300.572021	497.9810181	92.94135284	-2213.981201	856.315918	113.1073761	-2436.815918	90.15874481	224.9242859	-2203.008301	850.2694092	246.7301025	-2086.748291	492.1530457	258.4465332	-1960.86145	91.29444885	71.48743439	-2297.158691	54.68275833	304.8407288	-1818.174805	121.7727127	159.3162689	-2106.629883	1345.931519	158.3358917	-2104.627441	1149.191895
121	1.21	160.0668182	-2193.560791	850.5162964	163.258667	-2158.2229	978.2562866	92.43776703	-2291.188965	496.741272	94.09311676	-2199.259521	853.5348511	113.2987442	-2435.704346	91.4356308	226.0404663	-2187.862061	847.4977417	246.7038422	-2067.311035	490.7363586	260.5408325	-1928.183594	92.45361328	71.61633301	-2296.470947	54.40332413	305.5340271	-1786.101807	127.5125732	160.4373779	-2091.880859	1342.893921	159.5025482	-2089.930908	1146.084473
