Time	FP1_COP_X	FP1_COP_Y	FP1_COP_Z	FP1_Force_X	FP1_Force_Y	FP1_Force_Z	FP2_COP_X	FP2_COP_Y	FP2_COP_Z	FP2_Force_X	FP2_Force_Y	FP2_Force_Z	FP3_COP_X	FP3_COP_Y	FP3_COP_Z	FP3_Force_X	FP3_Force_Y	FP3_Force_Z	FP4_COP_X	FP4_COP_Y	FP4_COP_Z	FP4_Force_X	FP4_Force_Y	FP4_Force_Z
0.029974537	198.8394985	300.4071309	0.055875517	0.010853263	0.007066366	0.165961626	202.9003485	-304.3649962	-0.079582736	0	0	0	207.6431961	-1058.390015	0.07703156	0	0	0	-199.6690236	-305.4222603	-0.130891889	0.050846947	-0.022279569	-0.203266486
0.030973264	198.8394985	300.4071309	0.055875517	0.010853263	0.007066366	0.165961626	202.9003485	-304.3649962	-0.079582736	0	0	0	207.6431961	-1058.390015	0.07703156	0	0	0	-199.6690236	-305.4222603	-0.130891889	0.050846947	-0.022279569	-0.203266486
0.03197199	198.8394985	300.4071309	0.055875517	0.010853263	0.007066366	0.165961626	202.9003485	-304.3649962	-0.079582736	0	0	0	207.6431961	-1058.390015	0.07703156	0	0	0	-199.6690236	-305.4222603	-0.130891889	0.050846947	-0.022279569	-0.203266486
0.032970717	198.8394985	300.4071309	0.055875517	0.010853263	0.007066366	0.165961626	202.9003485	-304.3649962	-0.079582736	0	0	0	207.6431961	-1058.390015	0.07703156	0	0	0	-199.6690236	-305.4222603	-0.130891889	0.050846947	-0.022279569	-0.203266486
0.033969444	198.8394985	300.4071309	0.055875517	0.010853263	0.007066366	0.165961626	202.9003485	-304.3649962	-0.079582736	0	0	0	207.6431961	-1058.390015	0.07703156	0	0	0	-199.6690236	-305.4222603	-0.130891889	0.050846947	-0.022279569	-0.203266486
0.034968171	198.8394985	300.4071309	0.055875517	0.010853263	0.007066366	0.165961626	202.9003485	-304.3649962	-0.079582736	0	0	0	207.6431961	-1058.390015	0.07703156	0	0	0	-199.6690236	-305.4222603	-0.130891889	-0.843493824	0.115768643	5.676906479
0.035966898	198.8394985	300.4071309	0.055875517	0.010853263	0.007066366	0.165961626	202.9003485	-304.3649962	-0.079582736	0	0	0	207.6431961	-1058.390015	0.07703156	0	0	0	-199.6690236	-305.4222603	-0.130891889	0.050846947	-0.022279569	-0.203266486
0.036965625	198.8394985	300.4071309	0.055875517	0.010853263	0.007066366	0.165961626	202.9003485	-304.3649962	-0.079582736	0	0	0	207.6431961	-1058.390015	0.07703156	0	0	0	-199.6690236	-305.4222603	-0.130891889	0.050846947	-0.022279569	-0.203266486
0.037964351	198.8394985	300.4071309	0.055875517	-0.525991133	-0.259216003	-6.308778713	202.9003485	-304.3649962	-0.079582736	0	0	0	207.6431961	-1058.390015	0.07703156	0	0	0	-199.6690236	-305.4222603	-0.130891889	0.050846947	-0.022279569	-0.203266486
0.038963078	198.8394985	300.4071309	0.055875517	0.010853263	0.007066366	0.165961626	202.9003485	-304.3649962	-0.079582736	0	0	0	207.6431961	-1058.390015	0.07703156	0	0	0	-199.6690236	-305.4222603	-0.130891889	0.050846947	-0.022279569	-0.203266486
0.039961805	198.8394985	300.4071309	0.055875517	0.010853263	0.007066366	0.165961626	202.9003485	-304.3649962	-0.079582736	0	0	0	207.6431961	-1058.390015	0.07703156	0	0	0	-199.6690236	-305.4222603	-0.130891889	0.050846947	-0.022279569	-0.203266486
0.040960532	198.8394985	300.4071309	0.055875517	0.010853263	0.007066366	0.165961626	202.9003485	-304.3649962	-0.079582736	0	0	0	207.6431961	-1058.390015	0.07703156	0	0	0	-199.6690236	-305.4222603	-0.130891889	0.050846947	-0.022279569	-0.203266486
0.041959259	198.8394985	300.4071309	0.055875517	0.010853263	0.007066366	0.165961626	202.9003485	-304.3649962	-0.079582736	0	0	0	207.6431961	-1058.390015	0.07703156	0	0	0	-199.6690236	-305.4222603	-0.130891889	0.050846947	-0.022279569	-0.203266486
0.042957986	198.8394985	300.4071309	0.055875517	0.010853263	0.007066366	0.165961626	202.9003485	-304.3649962	-0.079582736	0	0	0	207.6431961	-1058.390015	0.07703156	0	0	0	-199.6690236	-305.4222603	-0.130891889	0.050846947	-0.022279569	-0.203266486
0.043956712	198.8394985	300.4071309	0.055875517	0.010853263	0.007066366	0.165961626	202.9003485	-304.3649962	-0.079582736	0	0	0	207.6431961	-1058.390015	0.07703156	0	0	0	-199.6690236	-305.4222603	-0.130891889	0.050846947	-0.022279569	-0.203266486
0.044955439	198.8394985	300.4071309	0.055875517	0.010853263	0.007066366	0.165961626	202.9003485	-304.3649962	-0.079582736	0	0	0	207.6431961	-1058.390015	0.07703156	0	0	0	-199.6690236	-305.4222603	-0.130891889	-1.110214497	0.82235979	4.612317958
0.045954166	198.8394985	300.4071309	0.055875517	0.010853263	0.007066366	0.165961626	202.9003485	-304.3649962	-0.079582736	0	0	0	207.6431961	-1058.390015	0.07703156	0	0	0	-199.6690236	-305.4222603	-0.130891889	0.050846947	-0.022279569	-0.203266486
0.046952893	198.8394985	300.4071309	0.055875517	0.010853263	0.007066366	0.165961626	202.9003485	-304.3649962	-0.079582736	0	0	0	207.6431961	-1058.390015	0.07703156	0	0	0	-199.6690236	-305.4222603	-0.130891889	0.050846947	-0.022279569	-0.203266486
0.04795162	198.8394985	300.4071309	0.055875517	0.010853263	0.007066366	0.165961626	202.9003485	-304.3649962	-0.079582736	0	0	0	207.6431961	-1058.390015	0.07703156	0	0	0	-199.6690236	-305.4222603	-0.130891889	0.050846947	-0.022279569	-0.203266486
0.048950347	198.8394985	300.4071309	0.055875517	0.010853263	0.007066366	0.165961626	202.9003485	-304.3649962	-0.079582736	0	0	0	207.6431961	-1058.390015	0.07703156	0	0	0	-199.6690236	-305.4222603	-0.130891889	0.050846947	-0.022279569	-0.203266486
0.049949073	198.8394985	300.4071309	0.055875517	0.010853263	0.007066366	0.165961626	202.9003485	-304.3649962	-0.079582736	0	0	0	207.6431961	-1058.390015	0.07703156	0	0	0	-199.6690236	-305.4222603	-0.130891889	0.050846947	-0.022279569	-0.203266486
0.0509478	198.8394985	300.4071309	0.055875517	0.010853263	0.007066366	0.165961626	202.9003485	-304.3649962	-0.079582736	0	0	0	207.6431961	-1058.390015	0.07703156	0	0	0	-199.6690236	-305.4222603	-0.130891889	0.050846947	-0.022279569	-0.203266486
0.051946527	198.8394985	300.4071309	0.055875517	0.010853263	0.007066366	0.165961626	202.9003485	-304.3649962	-0.079582736	0	0	0	207.6431961	-1058.390015	0.07703156	0	0	0	-199.6690236	-305.4222603	-0.130891889	0.050846947	-0.022279569	-0.203266486
0.052945254	198.8394985	300.4071309	0.055875517	0.010853263	0.007066366	0.165961626	202.9003485	-304.3649962	-0.079582736	0	0	0	207.6431961	-1058.390015	0.07703156	0	0	0	-199.6690236	-305.4222603	-0.130891889	0.050846947	-0.022279569	-0.203266486
0.053943981	198.8394985	300.4071309	0.055875517	0.010853263	0.007066366	0.165961626	202.9003485	-304.3649962	-0.079582736	0	0	0	207.6431961	-1058.390015	0.07703156	0	0	0	-199.6690236	-305.4222603	-0.130891889	0.050846947	-0.022279569	-0.203266486
0.054942708	198.8394985	300.4071309	0.055875517	0.010853263	0.007066366	0.165961626	202.9003485	-304.3649962	-0.079582736	0	0	0	207.6431961	-1058.390015	0.07703156	0	0	0	-199.6690236	-305.4222603	-0.130891889	0.050846947	-0.022279569	-0.203266486
0.055941434	198.8394985	300.4071309	0.055875517	0.010853263	0.007066366	0.165961626	202.9003485	-304.3649962	-0.079582736	0	0	0	207.6431961	-1058.390015	0.07703156	0	0	0	-199.6690236	-305.4222603	-0.130891889	0.050846947	-0.022279569	-0.203266486
0.056940161	198.8394985	300.4071309	0.055875517	0.010853263	0.007066366	0.165961626	202.9003485	-304.3649962	-0.079582736	0	0	0	207.6431961	-1058.390015	0.07703156	0	0	0	-199.6690236	-305.4222603	-0.130891889	0.050846947	-0.022279569	-0.203266486
0.057938888	198.8394985	300.4071309	0.055875517	0.010853263	0.007066366	0.165961626	202.9003485	-304.3649962	-0.079582736	0	0	0	207.6431961	-1058.390015	0.07703156	0	0	0	-199.6690236	-305.4222603	-0.130891889	0.050846947	-0.022279569	-0.203266486
0.058937615	198.8394985	300.4071309	0.055875517	0.010853263	0.007066366	0.165961626	202.9003485	-304.3649962	-0.079582736	0	0	0	207.6431961	-1058.390015	0.07703156	0	0	0	-199.6690236	-305.4222603	-0.130891889	0.050846947	-0.022279569	-0.203266486
0.059936342	198.8394985	300.4071309	0.055875517	0.010853263	0.007066366	0.165961626	202.9003485	-304.3649962	-0.079582736	0	0	0	207.6431961	-1058.390015	0.07703156	0	0	0	-199.6690236	-305.4222603	-0.130891889	0.050846947	-0.022279569	-0.203266486
0.060935069	198.8394985	300.4071309	0.055875517	0.010853263	0.007066366	0.165961626	202.9003485	-304.3649962	-0.079582736	0	0	0	207.6431961	-1058.390015	0.07703156	0	0	0	-199.6690236	-305.4222603	-0.130891889	0.050846947	-0.022279569	-0.203266486
0.061933795	198.8394985	300.4071309	0.055875517	0.010853263	0.007066366	0.165961626	202.9003485	-304.3649962	-0.079582736	0	0	0	207.6431961	-1058.390015	0.07703156	0	0	0	-199.6690236	-305.4222603	-0.130891889	0.050846947	-0.022279569	-0.203266486
0.062932522	198.8394985	300.4071309	0.055875517	0.010853263	0.007066366	0.165961626	202.9003485	-304.3649962	-0.079582736	0	0	0	207.6431961	-1058.390015	0.07703156	0	0	0	-199.6690236	-305.4222603	-0.130891889	0.050846947	-0.022279569	-0.203266486
0.063931249	198.8394985	300.4071309	0.055875517	0.010853263	0.007066366	0.165961626	202.9003485	-304.3649962	-0.079582736	0	0	0	207.6431961	-1058.390015	0.07703156	0	0	0	-199.6690236	-305.4222603	-0.130891889	0.050846947	-0.022279569	-0.203266486
0.064929976	198.8394985	300.4071309	0.055875517	0.010853263	0.007066366	0.165961626	202.9003485	-304.3649962	-0.079582736	0	0	0	207.6431961	-1058.390015	0.07703156	0	0	0	-199.6690236	-305.4222603	-0.130891889	0.050846947	-0.022279569	-0.203266486
0.065928703	198.8394985	300.4071309	0.055875517	0.010853263	0.007066366	0.165961626	202.9003485	-304.3649962	-0.079582736	0	0	0	207.6431961	-1058.390015	0.07703156	0	0	0	-199.6690236	-305.4222603	-0.130891889	0.050846947	-0.022279569	-0.203266486
0.06692743	198.8394985	300.4071309	0.055875517	0.010853263	0.007066366	0.165961626	202.9003485	-304.3649962	-0.079582736	0	0	0	207.6431961	-1058.390015	0.07703156	0	0	0	-199.6690236	-305.4222603	-0.130891889	0.050846947	-0.022279569	-0.203266486
0.067926156	198.8394985	300.4071309	0.055875517	0.010853263	0.007066366	0.165961626	202.9003485	-304.3649962	-0.079582736	0	0	0	207.6431961	-1058.390015	0.07703156	0	0	0	-199.6690236	-305.4222603	-0.130891889	0.050846947	-0.022279569	-0.203266486
0.068924883	198.8394985	300.4071309	0.055875517	0.010853263	0.007066366	0.165961626	202.9003485	-304.3649962	-0.079582736	0	0	0	207.6431961	-1058.390015	0.07703156	0	0	0	-199.6690236	-305.4222603	-0.130891889	0.050846947	-0.022279569	-0.203266486
0.06992361	198.8394985	300.4071309	0.055875517	0.010853263	0.007066366	0.165961626	202.9003485	-304.3649962	-0.079582736	0	0	0	207.6431961	-1058.390015	0.07703156	0	0	0	-199.6690236	-305.4222603	-0.130891889	0.050846947	-0.022279569	-0.203266486
0.070922337	198.8394985	300.4071309	0.055875517	0.010853263	0.007066366	0.165961626	202.9003485	-304.3649962	-0.079582736	0	0	0	207.6431961	-1058.390015	0.07703156	0	0	0	-199.6690236	-305.4222603	-0.130891889	0.050846947	-0.022279569	-0.203266486
0.071921064	198.8394985	300.4071309	0.055875517	0.010853263	0.007066366	0.165961626	202.9003485	-304.3649962	-0.079582736	0	0	0	207.6431961	-1058.390015	0.07703156	0	0	0	-199.6690236	-305.4222603	-0.130891889	0.050846947	-0.022279569	-0.203266486
0.072919791	198.8394985	300.4071309	0.055875517	0.010853263	0.007066366	0.165961626	202.9003485	-304.3649962	-0.079582736	0	0	0	207.6431961	-1058.390015	0.07703156	0	0	0	-199.6690236	-305.4222603	-0.130891889	0.050846947	-0.022279569	-0.203266486
0.073918517	198.8394985	300.4071309	0.055875517	0.010853263	0.007066366	0.165961626	202.9003485	-304.3649962	-0.079582736	0	0	0	207.6431961	-1058.390015	0.07703156	0	0	0	-199.6690236	-305.4222603	-0.130891889	0.050846947	-0.022279569	-0.203266486
0.074917244	198.8394985	300.4071309	0.055875517	0.010853263	0.007066366	0.165961626	202.9003485	-304.3649962	-0.079582736	0	0	0	207.6431961	-1058.390015	0.07703156	0	0	0	-199.6690236	-305.4222603	-0.130891889	0.050846947	-0.022279569	-0.203266486
0.075915971	198.8394985	300.4071309	0.055875517	0.010853263	0.007066366	0.165961626	202.9003485	-304.3649962	-0.079582736	0	0	0	207.6431961	-1058.390015	0.07703156	0	0	0	-199.6690236	-305.4222603	-0.130891889	0.050846947	-0.022279569	-0.203266486
0.076914698	198.8394985	300.4071309	0.055875517	0.010853263	0.007066366	0.165961626	202.9003485	-304.3649962	-0.079582736	0	0	0	207.6431961	-1058.390015	0.07703156	0	0	0	-199.6690236	-305.4222603	-0.130891889	0.050846947	-0.022279569	-0.203266486
0.077913425	198.8394985	300.4071309	0.055875517	0.010853263	0.007066366	0.165961626	202.9003485	-304.3649962	-0.079582736	0	0	0	207.6431961	-1058.390015	0.07703156	0	0	0	-199.6690236	-305.4222603	-0.130891889	0.050846947	-0.022279569	-0.203266486
0.078912152	198.8394985	300.4071309	0.055875517	0.010853263	0.007066366	0.165961626	202.9003485	-304.3649962	-0.079582736	0	0	0	207.6431961	-1058.390015	0.07703156	0	0	0	-199.6690236	-305.4222603	-0.130891889	0.050846947	-0.022279569	-0.203266486
0.079910878	198.8394985	300.4071309	0.055875517	0.010853263	0.007066366	0.165961626	202.9003485	-304.3649962	-0.079582736	0	0	0	207.6431961	-1058.390015	0.07703156	0	0	0	-199.6690236	-305.4222603	-0.130891889	0.050846947	-0.022279569	-0.203266486
0.080909605	198.8394985	300.4071309	0.055875517	0.010853263	0.007066366	0.165961626	202.9003485	-304.3649962	-0.079582736	0	0	0	207.6431961	-1058.390015	0.07703156	0	0	0	-199.6690236	-305.4222603	-0.130891889	0.050846947	-0.022279569	-0.203266486
0.081908332	198.8394985	300.4071309	0.055875517	0.010853263	0.007066366	0.165961626	202.9003485	-304.3649962	-0.079582736	0	0	0	207.6431961	-1058.390015	0.07703156	0	0	0	-199.6690236	-305.4222603	-0.130891889	0.050846947	-0.022279569	-0.203266486
0.082907059	198.8394985	300.4071309	0.055875517	0.010853263	0.007066366	0.165961626	202.9003485	-304.3649962	-0.079582736	0	0	0	207.6431961	-1058.390015	0.07703156	0	0	0	-199.6690236	-305.4222603	-0.130891889	0.050846947	-0.022279569	-0.203266486
0.083905786	198.8394985	300.4071309	0.055875517	0.010853263	0.007066366	0.165961626	202.9003485	-304.3649962	-0.079582736	0	0	0	207.6431961	-1058.390015	0.07703156	0	0	0	-199.6690236	-305.4222603	-0.130891889	0.050846947	-0.022279569	-0.203266486
0.084904513	198.8394985	300.4071309	0.055875517	-0.264566649	0.008741613	-4.894802727	202.9003485	-304.3649962	-0.079582736	0	0	0	207.6431961	-1058.390015	0.07703156	0	0	0	-199.6690236	-305.4222603	-0.130891889	0.050846947	-0.022279569	-0.203266486
0.085903239	198.8394985	300.4071309	0.055875517	0.010853263	0.007066366	0.165961626	202.9003485	-304.3649962	-0.079582736	0	0	0	207.6431961	-1058.390015	0.07703156	0	0	0	-199.6690236	-305.4222603	-0.130891889	0.050846947	-0.022279569	-0.203266486
0.086901966	198.8394985	300.4071309	0.055875517	0.010853263	0.007066366	0.165961626	202.9003485	-304.3649962	-0.079582736	0	0	0	207.6431961	-1058.390015	0.07703156	0	0	0	-199.6690236	-305.4222603	-0.130891889	0.050846947	-0.022279569	-0.203266486
0.087900693	198.8394985	300.4071309	0.055875517	0.010853263	0.007066366	0.165961626	202.9003485	-304.3649962	-0.079582736	0	0	0	207.6431961	-1058.390015	0.07703156	0	0	0	-199.6690236	-305.4222603	-0.130891889	0.050846947	-0.022279569	-0.203266486
0.08889942	198.8394985	300.4071309	0.055875517	0.010853263	0.007066366	0.165961626	202.9003485	-304.3649962	-0.079582736	0	0	0	207.6431961	-1058.390015	0.07703156	0	0	0	-199.6690236	-305.4222603	-0.130891889	0.050846947	-0.022279569	-0.203266486
0.089898147	198.8394985	300.4071309	0.055875517	0.010853263	0.007066366	0.165961626	202.9003485	-304.3649962	-0.079582736	0	0	0	207.6431961	-1058.390015	0.07703156	0	0	0	-199.6690236	-305.4222603	-0.130891889	0.050846947	-0.022279569	-0.203266486
0.090896874	198.8394985	300.4071309	0.055875517	0.010853263	0.007066366	0.165961626	202.9003485	-304.3649962	-0.079582736	0	0	0	207.6431961	-1058.390015	0.07703156	0	0	0	-199.6690236	-305.4222603	-0.130891889	0.050846947	-0.022279569	-0.203266486
0.091895601	198.8394985	300.4071309	0.055875517	0.010853263	0.007066366	0.165961626	202.9003485	-304.3649962	-0.079582736	0	0	0	207.6431961	-1058.390015	0.07703156	0	0	0	-199.6690236	-305.4222603	-0.130891889	0.050846947	-0.022279569	-0.203266486
0.092894327	198.8394985	300.4071309	0.055875517	0.010853263	0.007066366	0.165961626	202.9003485	-304.3649962	-0.079582736	0	0	0	207.6431961	-1058.390015	0.07703156	0	0	0	-199.6690236	-305.4222603	-0.130891889	0.050846947	-0.022279569	-0.203266486
0.093893054	198.8394985	300.4071309	0.055875517	0.010853263	0.007066366	0.165961626	202.9003485	-304.3649962	-0.079582736	0	0	0	207.6431961	-1058.390015	0.07703156	0	0	0	-199.6690236	-305.4222603	-0.130891889	0.050846947	-0.022279569	-0.203266486
0.094891781	198.8394985	300.4071309	0.055875517	0.010853263	0.007066366	0.165961626	202.9003485	-304.3649962	-0.079582736	0	0	0	207.6431961	-1058.390015	0.07703156	0	0	0	-199.6690236	-305.4222603	-0.130891889	0.050846947	-0.022279569	-0.203266486
0.095890508	198.8394985	300.4071309	0.055875517	0.010853263	0.007066366	0.165961626	202.9003485	-304.3649962	-0.079582736	0	0	0	207.6431961	-1058.390015	0.07703156	0	0	0	-199.6690236	-305.4222603	-0.130891889	0.050846947	-0.022279569	-0.203266486
0.096889235	198.8394985	300.4071309	0.055875517	0.010853263	0.007066366	0.165961626	202.9003485	-304.3649962	-0.079582736	0	0	0	207.6431961	-1058.390015	0.07703156	0	0	0	-199.6690236	-305.4222603	-0.130891889	0.050846947	-0.022279569	-0.203266486
0.097887962	198.8394985	300.4071309	0.055875517	0.010853263	0.007066366	0.165961626	202.9003485	-304.3649962	-0.079582736	0	0	0	207.6431961	-1058.390015	0.07703156	0	0	0	-199.6690236	-305.4222603	-0.130891889	0.050846947	-0.022279569	-0.203266486
0.098886688	198.8394985	300.4071309	0.055875517	0.010853263	0.007066366	0.165961626	202.9003485	-304.3649962	-0.079582736	0	0	0	207.6431961	-1058.390015	0.07703156	0	0	0	-199.6690236	-305.4222603	-0.130891889	0.050846947	-0.022279569	-0.203266486
0.099885415	198.8394985	300.4071309	0.055875517	0.010853263	0.007066366	0.165961626	202.9003485	-304.3649962	-0.079582736	0	0	0	207.6431961	-1058.390015	0.07703156	0	0	0	-199.6690236	-305.4222603	-0.130891889	0.050846947	-0.022279569	-0.203266486
0.100884142	198.8394985	300.4071309	0.055875517	0.010853263	0.007066366	0.165961626	202.9003485	-304.3649962	-0.079582736	0	0	0	207.6431961	-1058.390015	0.07703156	0	0	0	-199.6690236	-305.4222603	-0.130891889	0.050846947	-0.022279569	-0.203266486
0.101882869	198.8394985	300.4071309	0.055875517	0.010853263	0.007066366	0.165961626	202.9003485	-304.3649962	-0.079582736	0	0	0	207.6431961	-1058.390015	0.07703156	0	0	0	-199.6690236	-305.4222603	-0.130891889	0.050846947	-0.022279569	-0.203266486
0.102881596	198.8394985	300.4071309	0.055875517	0.010853263	0.007066366	0.165961626	202.9003485	-304.3649962	-0.079582736	0	0	0	207.6431961	-1058.390015	0.07703156	0	0	0	-199.6690236	-305.4222603	-0.130891889	0.050846947	-0.022279569	-0.203266486
0.103880323	198.8394985	300.4071309	0.055875517	0.010853263	0.007066366	0.165961626	202.9003485	-304.3649962	-0.079582736	0	0	0	207.6431961	-1058.390015	0.07703156	0	0	0	-199.6690236	-305.4222603	-0.130891889	0.050846947	-0.022279569	-0.203266486
0.104879049	198.8394985	300.4071309	0.055875517	0.010853263	0.007066366	0.165961626	202.9003485	-304.3649962	-0.079582736	0	0	0	207.6431961	-1058.390015	0.07703156	0	0	0	-199.6690236	-305.4222603	-0.130891889	0.050846947	-0.022279569	-0.203266486
0.105877776	198.8394985	300.4071309	0.055875517	0.010853263	0.007066366	0.165961626	202.9003485	-304.3649962	-0.079582736	0	0	0	207.6431961	-1058.390015	0.07703156	0	0	0	-199.6690236	-305.4222603	-0.130891889	0.050846947	-0.022279569	-0.203266486
0.106876503	198.8394985	300.4071309	0.055875517	0.010853263	0.007066366	0.165961626	202.9003485	-304.3649962	-0.079582736	0	0	0	207.6431961	-1058.390015	0.07703156	0	0	0	-199.6690236	-305.4222603	-0.130891889	0.050846947	-0.022279569	-0.203266486
0.10787523	198.8394985	300.4071309	0.055875517	0.010853263	0.007066366	0.165961626	202.9003485	-304.3649962	-0.079582736	0	0	0	207.6431961	-1058.390015	0.07703156	0	0	0	-199.6690236	-305.4222603	-0.130891889	0.050846947	-0.022279569	-0.203266486
0.108873957	198.8394985	300.4071309	0.055875517	-0.26220869	-0.434963149	-4.894696676	202.9003485	-304.3649962	-0.079582736	0	0	0	207.6431961	-1058.390015	0.07703156	0	0	0	-199.6690236	-305.4222603	-0.130891889	-1.552442829	0.644360094	4.612111097
